pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69,pca70,pca71,pca72,pca73,pca74,pca75,pca76,pca77,pca78,pca79,pca80,pca81,pca82,pca83,pca84,pca85,pca86,pca87,pca88,pca89,pca90,pca91,pca92,pca93,pca94,pca95,pca96,pca97,pca98,pca99,pca100,pca101,pca102,pca103,pca104,pca105,pca106,pca107,pca108,pca109,pca110,pca111,pca112,pca113,pca114,pca115,pca116,pca117,pca118,pca119,pca120,pca121,pca122,pca123,pca124,pca125,pca126,pca127
1.228906,-0.396438,-0.373757,0.072773,0.324735,-0.790063,-0.314072,0.894446,0.499427,0.273702,0.238916,-0.222109,-0.028009,-0.035388,-0.340815,-0.095021,-0.022272,-0.165986,0.030861,0.079767,-0.049525,-0.033511,-0.050218,-0.028334,-0.110804,0.023894,-0.050114,0.151877,-0.054181,-0.033671,-0.001694,-0.012569,-0.064298,0.06595,0.001602,0.036564,0.053273,0.097104,-0.020621,-0.075676,0.041936,-0.022284,0.068635,-0.006653,-0.015587,0.020799,-0.031113,0.091776,0.073406,0.015599,-0.005564,-0.062476,0.045481,-0.003632,0.005116,-0.003754,0.010779,-0.005349,-0.057153,-0.054179,-0.003576,0.038432,-0.022103,-0.036227,-0.003267,0.019689,-0.017811,-0.006394,-0.002832,-0.026333,-0.012877,-0.006986,-0.036771,0.026299,0.021403,0.004444,0.000744,0.034562,-0.009469,0.016515,0.03011,-0.011054,0.011297,-0.045306,-0.02882,0.000698,-0.000866,-0.001195,0.016427,0.012083,-0.021935,0.008354,-0.029157,0.014323,0.028521,0.006216,0.010554,-0.005163,0.005799,0.000713,0.001209,-0.014031,-0.003338,-0.000686,-0.002589,0.007732,0.018332,-0.009196,0.008681,0.025618,0.004931,0.021294,-0.007902,0.007339,-0.000166,-0.00387,-0.002918,0.003344,-0.007479,-0.00023,-0.000125,0.021326,-0.010786,0.00125,-0.00366,-0.007051,0.007357,-0.002003
0.52665,0.228585,0.544223,0.681262,0.436311,0.51159,0.126173,-0.201475,0.29905,-0.103463,0.25544,0.075997,0.025991,-0.022417,0.113344,0.159715,-0.022513,0.124476,-0.122676,-0.045101,0.131177,0.001299,-0.051422,0.010153,0.022577,-0.036001,0.043734,-0.023016,0.036372,0.043068,0.032598,0.024783,-0.004817,0.031305,-0.011049,-0.064751,0.017121,0.00227,0.068128,0.035532,-0.005861,0.00911,-0.034205,-0.030165,-0.008482,-0.040738,-0.009149,0.022017,0.030392,-0.034901,-0.017255,0.021539,-0.002843,0.027024,-0.00314,-0.016722,0.030735,0.000341,-0.037546,0.029037,-0.044942,0.001602,-0.019454,0.006835,-0.023789,0.026701,0.019675,-0.00765,-0.008464,0.006289,-0.022598,-0.003338,0.003668,0.013071,-0.012802,0.061027,-0.020502,0.025967,-0.004954,-0.01034,-0.015771,0.007298,0.004278,0.010346,-0.022549,0.000855,-0.006558,-0.015457,0.008143,0.014819,-0.009266,0.005298,0.002564,-0.000262,-0.00578,0.010769,0.017059,-0.010663,-0.01824,0.006833,-0.006767,-0.010725,-0.000838,0.002796,-0.012934,-3.7e-05,-0.007538,-0.010831,0.000771,0.002726,-9.7e-05,0.002761,0.018304,0.000437,0.008109,0.006273,0.000118,0.006872,-0.008486,0.011327,0.00714,0.007472,-0.000315,-0.006729,-0.000821,0.003598,-0.001616,-0.000502
-1.903017,0.003982,-0.214886,0.406245,-0.041477,-0.267547,0.154859,0.038058,0.081966,-0.124886,0.142342,-0.033027,0.097544,-0.153564,0.097762,-0.161746,-0.389659,-0.183164,-0.10372,-0.040658,-0.118813,0.055938,0.078605,-0.035984,-0.103904,0.033796,0.021436,0.106293,0.039028,0.034695,-0.062631,-0.080716,0.013463,0.010998,0.139285,0.063507,-0.022855,-0.047374,-0.001316,-0.006132,-0.0045,0.006231,0.00742,0.018945,0.007618,0.016693,-0.057203,0.002575,-0.030363,0.03042,0.010149,-0.027206,-0.088917,-0.008538,0.064441,-0.010761,0.014272,-0.068088,0.009343,-0.044234,0.0028,-0.005274,-0.020241,0.014118,0.022763,0.0244,-0.007819,-0.010113,-0.024941,0.033513,0.01013,0.005491,0.017674,-0.002184,0.005451,-0.010687,-0.018515,0.0117,-0.022043,0.028147,0.009633,0.000326,-0.005997,0.031788,-0.003432,0.020549,-0.037611,-0.023997,-0.010158,-0.016111,-0.013988,0.009343,-0.009911,-0.008823,-0.006293,0.013025,-0.002407,0.017107,0.009556,0.006757,-0.018777,-0.024665,-0.024713,-0.015697,-0.02001,0.006073,-0.010893,-0.003815,-0.016197,0.010774,0.023593,-0.009321,0.002035,0.017124,-0.004577,0.004278,-0.007296,0.001006,-0.004016,-0.004426,0.000637,0.007915,0.01129,-0.015224,0.005861,0.002938,-0.018786,0.009548
0.681554,-0.360386,0.670321,0.326099,0.003415,0.096349,-0.117631,0.328418,-0.159954,0.058111,0.650844,-0.314724,0.103656,-0.001255,-0.177824,0.262809,-0.170465,0.036813,-0.003188,-0.006999,0.149015,-0.007654,0.043875,0.061913,-0.028076,-0.00949,-0.111579,-0.222193,0.025884,-0.099055,0.089362,0.047654,-0.149518,-0.020567,0.005161,-0.055045,-0.035332,0.029559,0.020009,0.054176,-0.033576,0.020675,-0.000374,-0.035252,-0.021034,-0.067307,0.110806,-0.003921,-0.090988,-0.019126,-0.034064,0.072257,0.006613,-0.03688,-0.050277,-0.053829,-0.041218,-0.011025,-0.056746,0.055324,0.014813,0.005749,-0.024107,-0.00548,0.0023,0.006282,-0.026289,0.000866,-0.000639,-0.013263,-0.007133,0.002438,-0.019538,0.015611,0.044275,4.6e-05,0.033643,0.016169,-0.009305,0.025143,0.002056,0.00297,-0.06098,-0.009126,-0.014344,-0.017864,-0.002441,-0.001614,0.001166,0.017769,-0.016865,0.010205,0.001141,0.001089,-0.023021,-0.005341,0.019808,-0.018236,0.002432,-0.001722,-0.005374,-0.010371,0.005257,-0.013131,0.014057,-0.019654,0.007118,0.02652,-0.001012,0.019764,0.011409,0.023781,-0.009492,0.013365,0.009667,-0.017315,0.002551,-0.009505,0.008195,-0.005221,-0.000436,0.015213,-0.011195,-0.002697,0.003459,-0.00382,-0.00858,-0.009889
0.710709,0.578712,-0.858788,-0.242738,-0.650967,-0.12281,0.267335,-0.193257,0.426152,-0.373915,-0.041815,-0.042949,-0.079278,-0.087556,0.179893,0.127983,0.012721,0.057958,0.122418,-0.000483,0.030348,0.069171,0.119474,0.030396,0.149986,-0.049051,0.023566,0.006956,0.100334,0.059726,0.08134,0.046484,-0.017081,0.025409,0.05839,-0.011386,-0.007218,-0.011733,0.04527,-0.088111,0.005831,0.006496,-0.050382,0.024838,-0.010234,0.035604,0.000636,0.030284,-0.029177,-0.013179,-0.026673,-0.033154,0.035464,-0.020145,0.01111,-0.040516,0.06162,0.008573,-0.002612,-0.019759,-0.034524,-0.024828,-0.029168,-0.001216,0.023479,0.023144,-0.02212,-0.007295,-0.026071,0.049607,0.034107,-0.038285,0.016459,0.016866,-0.0182,0.017753,-0.017682,0.015155,-0.001205,-0.017621,0.021289,-0.020062,0.002792,0.02346,0.012092,0.026403,-0.011648,0.006628,-0.021352,0.004668,-0.026264,0.012517,0.017294,0.030464,0.017295,0.005073,-0.010102,0.014046,0.015604,-0.018639,-0.002919,0.015179,0.001715,0.017066,-0.006258,-0.004856,-0.005964,0.003071,0.003032,-0.004616,0.007163,0.005055,-0.017941,0.001142,-0.02392,-0.011403,0.002846,-0.000493,0.020967,-0.00411,0.01001,-0.006309,0.001553,-0.005444,0.000308,0.010477,0.006713,-0.008774
2.081665,-1.148,1.160118,-1.22731,-0.113121,1.347671,-0.443502,0.299209,0.199763,-0.221575,-0.346539,0.261674,-0.107555,-0.000616,0.029417,-0.312672,-0.225151,0.007313,-0.181624,0.061502,-0.24933,0.048428,0.108882,0.090104,-0.187841,0.266617,0.101453,-0.093568,-0.251453,0.041055,-0.069308,0.091838,-0.078162,-0.027168,0.080392,0.025324,0.227398,0.183059,0.021431,0.01138,0.023284,0.032061,-0.125766,0.035894,0.019424,-0.004679,0.130259,-0.078889,-0.017307,-0.05949,-0.041256,-0.059525,-0.019406,-0.01769,0.050829,0.074786,0.038565,-0.006366,-0.009934,0.002826,0.024879,-0.011014,-0.005536,-0.001853,0.041018,0.004336,0.060614,-0.035263,0.03063,0.04455,0.03752,-0.047793,-0.002442,-0.012434,0.019872,0.003475,0.000245,-0.021781,-0.010592,-0.008659,0.017242,0.005438,0.014718,-0.003975,0.011648,0.001992,0.020962,-0.002804,0.027506,-0.010198,-0.018439,-0.008377,-0.011483,-0.015766,0.018145,-0.012419,-0.000463,0.022988,0.00352,-0.005959,0.007991,0.003575,0.010982,0.023625,0.017868,-0.018804,0.012118,0.013292,-0.014313,0.014345,-0.02125,0.015008,-0.019686,0.005788,0.003718,0.009412,0.009977,-0.011499,-0.021087,-0.006123,0.004966,-0.014498,0.012256,0.011219,0.017563,0.010134,-0.025699,-0.017362
3.237205,-12.639877,-0.366433,4.78204,-0.734318,1.658277,0.198662,0.44433,-0.730134,-1.540676,0.349822,0.503621,-0.909403,1.324138,0.654005,-0.500689,-0.027659,-0.073536,0.674198,0.177839,0.159498,-0.03503,-0.038998,-0.320362,-0.157446,-0.288559,0.215375,0.496535,-0.03443,-0.147545,0.111742,0.031588,0.125085,-0.400029,0.072594,-0.153511,-0.297295,0.126684,-0.000526,0.132979,0.044662,0.072285,0.240987,-0.117331,0.019497,-0.073434,0.168865,-0.137933,-0.001059,0.259987,0.168196,-0.124873,-0.125513,-0.064802,-0.04765,0.064305,0.147969,0.141497,0.035838,0.066407,0.004427,0.109707,-0.077872,0.093267,0.038637,0.014346,-0.083074,-0.111445,0.01143,-0.020143,-0.019037,-0.006141,0.011769,0.012397,0.087434,0.017523,-0.135139,-0.062106,0.05587,0.011669,-0.035891,0.084191,0.005245,-0.032393,0.004902,0.007162,-0.001809,0.004624,0.020201,0.074987,0.009686,-0.046717,-0.026705,-0.050576,-0.029975,-0.003712,0.00907,0.039264,-0.034493,-0.035267,-0.038619,0.025916,0.013257,0.033953,0.025805,-0.000738,0.000296,-0.038228,0.010769,-0.010212,-0.045644,-0.021148,-0.036042,-0.014878,0.000338,0.000793,0.014428,0.017812,-0.02554,-0.010295,-0.008293,-0.024344,-0.000732,0.035373,-0.062741,0.01391,-0.016182,0.032607
0.123514,0.128033,0.508415,0.151871,-0.170663,0.232068,0.226977,-0.233183,-0.047324,-0.005602,-0.055655,-0.236804,0.066462,-0.228531,0.096454,0.090748,-0.163541,0.013723,0.07759,-0.124387,0.054366,-0.070707,0.015012,0.04544,0.038706,-0.080446,-0.025211,0.046682,0.01764,0.029853,0.023996,-0.097386,-0.085631,0.054786,0.00873,-0.012435,0.06386,0.021652,0.045071,0.023209,-0.113098,0.058704,0.047941,-0.023501,0.025636,0.062601,-0.015727,0.040903,-0.043417,0.080706,0.020819,0.019144,0.001225,0.01017,-0.020891,-0.022659,0.002491,-0.02693,0.042455,0.035374,0.017963,-0.045362,0.01288,0.003693,0.04821,-0.049432,0.010006,0.015587,-0.030091,-0.033164,0.015033,-0.007632,0.023393,-5e-05,0.025767,-0.009349,0.013154,0.007318,-0.016288,0.027217,0.007832,0.00611,-0.018499,-0.002705,0.01515,-0.028671,0.01955,-0.011076,0.028618,-0.009327,0.030571,-0.021868,-0.016534,0.010885,-0.008269,0.003127,0.007264,0.008531,0.00372,-0.008578,-0.008333,-0.013276,-0.003073,-0.030551,-0.011794,0.023402,0.004991,-0.004897,0.002656,-0.012867,-0.007088,0.006703,0.003292,-0.011294,0.001028,0.00667,0.004052,-0.006381,0.010292,-0.01698,-0.012115,-0.001712,-0.004629,-0.015052,-0.012258,-0.001549,0.009193,-0.001837
0.949023,0.503078,-0.650596,-0.382339,-0.532174,-0.002922,0.239814,-0.196573,0.244131,-0.072015,0.327854,-0.032066,-0.164391,0.259409,-0.002574,0.18554,0.062654,-0.016713,0.096914,0.161561,-0.220027,-0.049306,0.004146,0.073835,0.053839,-0.0674,0.010401,0.031986,-0.003547,-0.01467,0.013232,0.013164,-0.001545,0.012169,-0.009811,0.005481,0.00633,-0.019449,0.049254,0.019547,0.044517,-0.023783,0.000668,0.008498,0.077336,-0.011385,0.066697,-0.000191,0.002878,-0.020092,0.017515,0.014428,0.015286,0.013548,0.05269,-0.01195,-0.015806,0.021417,0.014987,-0.00215,-0.014507,0.011975,-0.015422,-0.005627,0.017549,0.042036,0.009663,0.019042,-0.006342,0.02141,-0.006127,0.000922,0.002101,-0.004539,-0.002747,-0.003674,0.019705,-0.001179,0.001418,0.007053,0.000229,-0.010999,-0.006089,-0.02207,-0.009423,-0.000983,-0.01625,-0.008783,0.009856,-0.005441,-0.016488,-0.016019,0.00139,-0.002409,-0.011082,0.006371,0.005366,-0.002615,-0.015038,0.005966,-0.008788,0.004149,-0.00424,-0.023624,0.001703,-7.5e-05,0.01398,-0.00826,-0.000749,0.001788,-0.001821,0.003959,-0.014039,-0.005191,0.00046,0.006432,0.016349,-0.003118,0.002156,0.003152,0.000436,-0.011075,-0.008896,0.004781,0.010896,0.002763,-0.00641,0.001001
1.66317,0.161769,-0.331195,-0.489253,-0.314588,0.490462,-0.174572,0.116347,-0.145688,-0.034742,-0.188058,0.53727,0.045074,0.25828,0.120641,0.038354,0.095775,-0.0521,0.015503,0.218011,-0.016892,0.18945,0.038957,-0.037857,-0.067811,0.120796,-0.147538,-0.105308,-0.181032,-0.015047,-0.137553,0.044045,-0.013796,-0.038715,-0.039241,0.031684,-0.01933,-0.017232,0.003503,0.094472,-0.082038,-0.092164,0.065857,-0.037949,0.050013,0.130127,0.015299,-0.034298,0.005727,0.055259,-0.02738,-0.063596,-0.024486,0.03192,0.021958,0.051933,0.011251,-0.010619,0.037129,-0.006386,0.019376,0.013157,-0.015026,0.010623,0.017888,0.018005,0.013177,0.053764,-0.045525,-0.004189,-0.052989,0.022913,0.003813,-0.039061,-0.021616,-0.010808,-1.7e-05,0.013686,-0.01894,0.010421,-0.039337,0.003736,0.000232,0.040002,-0.009253,0.021094,-0.017025,0.029341,-0.01635,-0.023823,0.026107,-0.02423,0.00994,0.025056,-0.005617,0.004957,-0.003594,0.0171,0.015713,0.00125,-0.019083,-0.003156,-0.002838,-0.009537,0.001058,0.001929,0.014786,-0.001943,-0.00774,-0.008407,0.002749,0.007793,0.010632,-0.012794,-0.001781,0.007752,-0.00028,-0.004604,0.004045,0.002753,0.017133,-0.004104,0.00555,-0.005801,0.004328,0.001985,-0.007225,0.000823
0.22614,0.206375,0.075436,0.274448,0.024114,0.042258,-0.084741,-0.106694,-0.000986,-0.024969,-0.173348,0.085084,0.091202,0.036055,0.083649,-0.078059,0.024745,0.03772,0.032611,-0.032201,0.11264,-0.137972,-0.033838,-0.01732,0.046452,-0.058659,0.016729,0.00404,0.017282,0.010795,0.027284,0.020631,0.048248,0.003413,0.000646,0.012325,0.011344,-0.07176,-0.021139,0.032524,0.005729,0.0631,0.002988,0.044742,-0.029035,-0.042381,0.009407,0.016274,0.006934,-0.020886,-0.007417,0.010513,0.00393,0.030716,0.032602,-0.003658,-0.026901,0.029469,0.007397,0.00518,0.011284,-0.015671,0.012619,-0.024825,0.000535,-0.008542,-0.022921,-0.013149,0.023672,0.004364,0.027152,0.023117,-0.002059,0.012931,-0.00175,-0.006578,0.016444,0.001348,0.002673,0.013658,-0.00316,-0.010048,-0.016434,-0.004719,-0.007836,-0.005839,0.005047,-0.009072,0.005325,0.007652,-0.017412,-0.004262,-0.000341,-0.012349,-0.00672,0.000429,0.009187,0.002299,-0.002227,0.01152,-0.016923,0.000905,0.016697,0.012621,-0.000636,-0.005718,0.01462,0.003831,0.007723,0.00083,-0.001402,0.019128,-0.007909,0.000382,0.000304,0.011375,-0.005212,0.007647,0.00156,-0.001013,0.006902,-0.003849,0.002262,0.0102,-0.002057,-0.009634,-0.007414,0.002386
-1.671354,-0.585107,-0.568163,-0.039754,0.495169,0.566457,-0.096299,0.068594,-0.095488,0.587384,0.061323,0.063044,0.083373,0.398753,0.179134,0.215402,-0.006876,-0.019731,-0.402645,-0.095637,0.04453,0.043684,-0.036814,-0.101982,0.239544,-0.212477,-0.269871,0.128692,-0.185373,0.286604,-0.010882,-0.00415,0.088639,0.224686,-0.053576,0.025238,-0.034935,-0.026649,-0.062015,-0.100211,-0.018808,0.038748,0.008799,0.0087,-0.092425,-0.070445,0.02587,0.009829,0.015223,-0.017319,-0.053894,-0.032004,0.050042,0.062106,-0.049265,0.03535,-0.008069,0.024091,0.079301,-0.010446,-0.02227,0.038659,-0.024709,0.054006,-0.016721,0.046559,0.048429,-0.0274,-0.002074,-0.04112,-0.024723,-0.003586,0.007094,0.044726,-0.008672,0.040742,0.021964,0.005276,-0.013679,0.019123,0.026426,0.011864,-0.009766,-0.032029,0.003513,-0.000343,-0.022894,-0.00955,0.002925,0.004679,0.008591,0.002113,-0.010689,0.00441,0.008033,-0.006697,0.024703,0.01473,-0.02111,-0.002853,-0.024695,0.007383,-0.011056,0.008172,0.020986,0.013307,0.000686,-0.005912,-0.018898,-0.010153,0.008911,0.000848,-0.016352,0.015738,-0.010559,0.01504,-0.027021,0.012869,0.016068,-0.008513,-0.004693,0.008484,-0.004849,0.014752,0.001845,0.000642,-0.018911,-0.00129
-1.309093,-0.331168,-0.487422,-0.071981,0.365185,0.148,-0.004799,0.208129,0.102948,0.201582,0.378114,-0.301508,0.154001,-0.411158,0.273145,-0.13924,0.041689,0.005973,-0.03174,-0.212957,0.141165,-0.058394,0.126514,-0.068251,0.064871,0.002633,0.196923,-0.114241,0.050616,-0.10407,-0.014832,-0.046005,-0.050966,0.044512,0.108136,0.016894,0.038975,0.043822,-0.013348,0.015683,-0.173434,0.034563,0.097153,-0.005934,-0.059699,-0.026286,-0.092963,-0.052758,-0.130122,0.080657,-0.000238,-0.039255,0.012811,-0.061199,-0.04326,-0.045561,0.062197,0.01841,-0.015157,-0.059875,-0.008121,0.041561,-0.013433,-0.037081,0.002005,0.012298,0.00313,-0.011954,4.3e-05,0.01244,-0.047743,-0.006675,0.004012,0.001073,0.048177,0.010347,-0.0379,-0.026629,-0.011158,-0.017155,0.016123,-0.006286,0.014992,0.023004,0.015679,-0.012252,-0.008631,-0.025871,0.015331,0.036538,0.009846,0.05219,-0.005845,-0.016626,-0.003886,-0.000878,0.025557,-0.011127,-0.001844,0.016333,0.017191,-0.020552,-0.002747,-0.010583,0.004577,-0.00108,-0.019363,0.00559,0.004113,-0.010937,-0.007868,-0.008526,0.012374,-0.005124,0.002092,0.00411,-0.005147,-0.007596,0.011839,0.004589,-0.009103,0.012986,-0.007799,0.00872,0.007579,-0.003416,-0.003883,-0.001544
0.902056,0.952626,-0.60887,-0.261639,-0.500556,-0.191599,0.710015,-0.073104,0.090417,-0.372092,-0.359156,-0.065389,-0.145943,0.20311,-0.03644,0.184313,0.056586,0.149336,0.091828,0.087496,0.150692,0.03499,0.095268,0.019696,0.178182,-0.141281,0.020494,0.02553,0.027355,0.016354,-0.015699,-0.036579,-0.076793,-0.025336,-0.055525,0.003337,0.023132,0.035091,0.036953,-0.061291,0.054416,0.04021,-0.029762,0.044978,0.036144,0.012314,-0.004165,0.050958,-0.010512,-0.067448,0.053564,0.00391,0.006404,0.005731,0.029847,-0.080462,0.003246,-0.039321,-0.002937,-0.022101,-0.014255,0.004095,-0.029184,-0.033127,-0.015328,-0.00655,-0.014591,0.014929,-0.009651,0.029195,0.023828,0.004565,0.021663,0.032556,-0.019243,0.008512,-0.022082,0.00912,-0.015684,-0.003116,0.04162,-0.049127,-0.005431,0.027723,0.010254,-0.009898,-0.022736,0.011058,0.0031,-0.009795,0.002313,-0.00198,-0.022288,0.034938,0.032282,0.002243,0.00231,0.016443,0.012052,-0.020666,0.016427,-9.6e-05,-0.001958,-0.010113,0.014072,0.000137,0.004898,-0.015675,0.011235,-0.00492,-0.007657,-0.003814,-0.012905,0.003912,-0.034182,-0.01702,0.019113,0.007921,0.006757,0.004823,0.022299,-0.022783,-0.009716,0.012575,0.002884,0.009866,-0.00735,-0.014715
0.383479,0.278719,-0.366417,-0.51639,-0.37933,-0.260314,-0.37235,-0.041289,-0.023163,-0.222933,0.092223,0.033794,0.040435,-0.100873,0.171837,0.011798,0.100786,0.270394,-0.044526,0.014536,-0.039063,0.058085,0.084033,-0.016323,0.04123,-0.069871,-0.085714,-0.087101,-0.014702,-0.008126,0.060397,0.039241,-0.032508,-0.001259,0.077573,0.003614,0.023833,-0.016523,-0.111377,0.060879,-0.006147,0.01443,-0.045315,-0.013959,-0.034045,0.017864,-0.050733,-0.020567,-0.063291,0.06108,-0.00373,-0.015825,-0.007993,-0.012842,-0.048564,-0.006938,-0.060446,-0.041322,-0.030018,0.019423,-0.032339,0.012779,-0.008708,0.041334,8e-06,0.018546,0.011369,-0.020146,-0.037227,0.030673,0.029571,0.016726,0.055167,-0.024006,-0.010902,0.037071,-0.015788,0.00317,-0.002557,0.000401,-0.005747,0.019014,0.010343,0.019766,0.003621,-0.009713,0.002276,-0.016619,-0.005671,0.016099,0.005025,0.026645,-0.026171,-0.013084,-0.027767,-0.004523,-0.037373,0.004427,0.004908,-0.010707,-0.02155,0.011754,-0.005009,-0.014814,-0.004598,-0.015916,0.004661,-0.013098,-0.000507,-0.012461,-0.010476,0.003839,0.010997,0.007771,-0.002891,0.003656,-0.003031,-0.003173,0.011606,-0.004782,0.009946,0.003076,-0.003981,-0.003928,-0.01306,0.015361,-0.010058,0.030656
-0.894217,0.405414,0.020524,-0.066848,-0.34468,-0.25623,0.373885,0.03074,-0.061202,-0.120147,-0.040444,-0.006814,0.066176,0.049181,-0.183463,-0.051172,-0.365907,0.028204,-0.091841,0.05492,0.07657,-0.090337,0.059845,-0.044767,-0.002521,-0.003762,0.002728,-0.009035,-0.045365,-0.027085,-0.004668,-0.011979,-0.009029,0.00404,-0.013805,0.009212,-0.013077,-0.03311,0.031958,-0.032587,-0.008132,0.060841,-0.003947,-0.027533,-0.035417,0.023706,-0.030254,-0.030893,-0.012135,-0.032427,0.047534,0.023152,-0.014191,-0.007107,-0.000937,-0.014163,-0.008271,2.2e-05,0.025887,-0.01183,0.022815,0.003875,0.0078,-0.022611,-0.010275,-0.003893,-0.001547,-0.002705,0.002827,-0.009059,-0.022837,0.041249,0.019708,-0.012647,0.011706,-0.009362,0.011778,0.015964,-0.012348,0.013026,0.00465,-0.010646,0.007665,0.006218,0.007707,0.006496,0.007565,-0.013726,-0.021148,0.016792,-0.008776,-0.018298,0.003287,-0.003751,-0.014223,-0.001851,-0.01891,-0.009381,0.000732,0.004543,-0.000803,0.007181,0.010243,-0.003977,0.002077,-0.011943,0.00402,-0.006848,-0.007853,0.004624,-0.000597,-0.012147,-0.006335,0.008709,0.007005,-0.005323,0.004237,0.012077,0.007384,0.000444,0.011638,0.004635,-0.008896,0.000688,0.004017,0.000414,0.00084,-0.006423
1.487719,-0.113723,0.040934,0.040094,-0.250413,-0.074736,-0.151666,0.225007,-0.045614,-0.047689,0.148546,-0.19981,0.215761,-0.069176,-0.217323,0.057508,-0.065563,-0.077261,0.150175,0.15744,0.118958,0.059125,0.026641,0.115467,-0.05283,0.03203,-0.05067,0.190475,0.056947,0.019378,-0.024072,0.030053,-0.023402,-0.04617,0.061869,0.150073,-0.072893,-0.090508,-0.125282,0.014596,-0.089251,-0.123825,-0.007533,-0.068455,0.002163,0.078446,-0.032706,-0.042224,-0.015585,0.05041,-0.016909,0.058172,-0.01166,0.071605,0.062256,-0.014038,0.005741,0.022002,0.022382,-0.050278,-0.043199,-0.025791,0.057528,0.014498,-0.077408,0.029203,0.037191,-0.102508,-0.042524,-0.004719,0.018226,0.04519,0.020565,0.000324,0.066759,0.002599,0.007097,0.019104,-0.008128,-0.013843,0.019605,-0.023588,0.032008,-0.002039,0.026907,-0.035755,-0.018481,0.014939,0.01405,0.020828,0.044661,0.038041,0.048888,-0.026123,-0.001064,-0.032917,0.00908,0.031383,-0.019012,-0.009588,-0.013156,0.055159,-0.018678,0.003234,-0.024182,0.007554,0.025481,0.012865,0.007691,0.074217,0.01792,0.008826,0.006414,-0.01457,-0.025235,0.039139,0.0155,-0.008547,0.002173,-0.007914,-0.008253,0.01451,0.023016,0.012233,0.004502,0.004675,0.015304,-0.014624
0.746666,0.284106,-0.153445,0.105758,-0.192279,0.002108,0.012768,0.023051,0.182602,0.305882,-0.451181,-0.260973,0.12952,0.041217,0.174033,0.007885,0.169454,0.00032,-0.133416,-0.073785,0.102449,0.017918,-0.05391,0.032807,-0.040104,-0.006473,0.000592,0.04933,-0.010135,0.062359,-0.010702,0.025746,0.0073,-0.025561,0.018512,-0.031933,-0.010478,0.054285,-0.020528,-0.008628,0.056422,-0.004695,-0.012515,-0.049668,-0.025108,0.008597,-0.005234,0.009222,0.011873,-0.016105,0.033581,-0.033354,0.001968,-0.006439,-0.006307,-0.013535,0.026636,0.008482,0.014417,9.8e-05,0.015522,0.005258,0.006118,0.018106,-0.002437,0.015452,-0.024767,-0.006596,0.035672,0.00243,-0.001123,0.030172,-0.012661,0.001042,-0.007333,-0.001534,0.007997,0.003269,0.002053,0.013698,0.002346,-0.010307,-0.017607,-0.011376,0.016405,-0.009659,-0.030211,-0.008157,0.014466,-0.0009,-0.008055,0.011055,-0.012547,-0.012227,0.00334,0.00237,-0.005051,-0.000444,0.013989,-0.006037,0.00744,0.007536,-0.000331,-0.00576,0.004405,0.006076,0.009573,-0.004307,0.004096,0.008705,-0.006192,-0.008037,-0.013332,0.002036,-0.003927,0.0026,-0.004609,0.003215,-0.006274,-0.007226,0.000607,-0.001397,-0.000288,0.007439,3.4e-05,-0.011376,-0.006032,0.023953
0.638366,0.003404,-0.431583,-1.369986,0.372792,0.18875,-0.599818,0.132344,-0.001046,-0.0063,0.305864,-0.038734,-0.467056,0.066446,0.167565,-0.043508,0.020291,-0.363096,-0.010649,-0.094708,0.066192,0.042075,0.185121,0.104197,0.020522,-0.055231,-0.056091,0.077569,-0.096392,-0.027954,-0.074286,-0.014701,0.056065,0.016301,-0.08507,-0.084595,0.013515,0.035537,-0.043519,0.034183,-0.060453,0.029,-0.014022,0.032936,-0.027203,0.000282,-0.070252,0.040855,-0.002188,0.045186,-0.039865,0.057327,-0.015069,-0.051828,0.105193,-0.058409,-0.054838,0.035763,-0.019817,-0.031858,0.027841,-0.013818,-0.031615,0.019643,0.008847,0.058477,-0.03922,0.053995,0.013902,-0.022982,0.00607,0.011837,0.005355,-0.013337,-0.006196,-0.008209,-0.032485,-0.020612,-0.013922,0.015081,0.003313,0.029128,0.015141,-0.005164,0.030915,-0.010065,-0.027343,-0.020241,-0.012164,0.014767,-0.016059,0.015473,-0.031017,-0.024293,0.017877,-0.007111,0.013036,-0.00066,0.020763,0.01104,-0.014266,0.012415,-0.012876,0.027636,-0.029238,0.01238,0.001306,-0.010943,0.017033,0.004783,-0.005087,-0.018143,-0.004003,0.009279,-0.006954,-0.01162,-0.016303,0.007945,0.008099,0.011878,0.003295,-0.02246,0.004101,0.01128,-0.003103,-0.009095,-0.001558,0.011739
